COUNTY,MCD_NAME,MCD_ID,YEAR,POPULATION_ESTIMATE,TOTAL_KSI_RATE,PEDESTRIAN_KSI_RATE,BICYCLIST_KSI_RATE,TOTAL_KSI_RATE_5YR,PEDESTRIAN_KSI_RATE_5YR,BICYCLIST_KSI_RATE_5YR
Burlington County,Bass River Township,3400503370,2017,1427,3784.2,70.1,0.0
Burlington County,Beverly City,3400505740,2017,2494,240.6,0.0,0.0
Burlington County,Bordentown City,3400506670,2017,3815,340.8,0.0,0.0
Burlington County,Bordentown Township,3400506700,2017,11862,1230.8,16.9,33.7
Burlington County,Burlington City,3400508920,2017,9822,1954.8,50.9,20.4
Burlington County,Burlington Township,3400508950,2017,22629,932.4,26.5,8.8
Burlington County,Chesterfield Township,3400512670,2017,7533,650.5,0.0,0.0
Burlington County,Cinnaminson Township,3400512940,2017,16450,607.9,6.1,0.0
Burlington County,Delanco Township,3400517080,2017,4466,246.3,0.0,0.0
Burlington County,Delran Township,3400517440,2017,16608,704.5,18.1,12.0
Burlington County,Eastampton Township,3400518790,2017,6032,729.4,0.0,0.0
Burlington County,Edgewater Park Township,3400520050,2017,8710,562.6,23.0,34.4
Burlington County,Evesham Township,3400522110,2017,45246,519.4,8.8,11.1
Burlington County,Fieldsboro Borough,3400523250,2017,546,183.2,0.0,0.0
Burlington County,Florence Township,3400523850,2017,12565,764.0,31.8,23.9
Burlington County,Hainesport Township,3400529010,2017,6006,932.4,16.7,16.7
Burlington County,Lumberton Township,3400542060,2017,12276,765.7,16.3,32.6
Burlington County,Mansfield Township,3400543290,2017,8554,1519.8,11.7,0.0
Burlington County,Maple Shade Township,3400543740,2017,18659,1232.6,53.6,0.0
Burlington County,Medford Township,3400545120,2017,23328,758.7,8.6,12.9
Burlington County,Medford Lakes Borough,3400545210,2017,3983,75.3,25.1,0.0
Burlington County,Moorestown Township,3400547880,2017,20473,1167.4,9.8,24.4
Burlington County,Mount Holly Township,3400548900,2017,9537,1321.2,83.9,31.5
Burlington County,Mount Laurel Township,3400549020,2017,41536,1471.0,14.4,12.0
Burlington County,New Hanover Township,3400551510,2017,7502,66.6,13.3,0.0
Burlington County,North Hanover Township,3400553070,2017,7528,783.7,0.0,13.3
Burlington County,Palmyra Borough,3400555800,2017,7196,611.5,13.9,27.8
Burlington County,Pemberton Borough,3400557480,2017,1338,1046.3,74.7,0.0
Burlington County,Pemberton Township,3400557510,2017,27250,811.0,36.7,11.0
Burlington County,Riverside Township,3400563510,2017,7880,215.7,12.7,25.4
Burlington County,Riverton Borough,3400563660,2017,2702,185.0,0.0,0.0
Burlington County,Shamong Township,3400566810,2017,6402,890.3,0.0,31.2
Burlington County,Southampton Township,3400568610,2017,10186,1786.8,58.9,0.0
Burlington County,Springfield Township,3400569990,2017,3292,3675.6,91.1,0.0
Burlington County,Tabernacle Township,3400572060,2017,6845,642.8,0.0,0.0
Burlington County,Washington Township,3400577150,2017,688,1744.2,0.0,0.0
Burlington County,Westampton Township,3400578200,2017,8654,1617.7,69.3,11.6
Burlington County,Willingboro Township,3400581440,2017,31520,751.9,28.6,9.5
Burlington County,Woodland Township,3400582420,2017,1774,2367.5,56.4,56.4
Burlington County,Wrightstown Borough,3400582960,2017,794,0.0,0.0,0.0
Camden County,Audubon Park Borough,3400702230,2017,1003,299.1,0.0,0.0
Camden County,Barrington Borough,3400703250,2017,6700,850.7,29.9,29.9
Camden County,Bellmawr Borough,3400704750,2017,11394,2071.3,43.9,26.3
Camden County,Berlin Borough,3400705440,2017,7554,1019.3,53.0,0.0
Camden County,Berlin Township,3400705470,2017,5544,1515.2,36.1,18.0
