COUNTY,MCD_NAME,MCD_ID,YEAR,POPULATION_ESTIMATE,TOTAL_KSI_RATE,PEDESTRIAN_KSI_RATE,BICYCLIST_KSI_RATE,TOTAL_KSI_RATE_5YR,PEDESTRIAN_KSI_RATE_5YR,BICYCLIST_KSI_RATE_5YR
Chester County,East Vincent Township,4202922000,2019,7343,367.7,13.6,0.0,373.1,5.6,2.8
Chester County,East Whiteland Township,4202922056,2019,12832,732.5,7.8,0.0,795.1,10.2,5.1
Chester County,Elk Township,4202923032,2019,1708,526.9,0.0,0.0,399.5,0.0,11.8
Chester County,Elverson Borough,4202923440,2019,1308,152.9,0.0,0.0,443.4,0.0,0.0
Chester County,Franklin Township,4202927376,2019,4537,352.7,22.0,0.0,380.4,4.4,0.0
Chester County,Highland Township,4202934448,2019,1287,1554.0,0.0,0.0,1591.8,0.0,0.0
Chester County,Honey Brook Borough,4202935528,2019,1759,227.4,56.9,0.0,293.7,11.3,0.0
Chester County,Honey Brook Township,4202935536,2019,8311,264.7,0.0,0.0,348.2,4.9,0.0
Chester County,Kennett Township,4202939344,2019,8305,325.1,0.0,12.0,457.0,4.9,4.9
Chester County,Kennett Square Borough,4202939352,2019,6202,306.4,80.6,0.0,284.7,45.3,3.2
Chester County,London Britain Township,4202944440,2019,3240,339.5,0.0,0.0,463.9,0.0,0.0
Chester County,Londonderry Township,4202944456,2019,2552,391.8,0.0,0.0,565.3,0.0,0.0
Chester County,London Grove Township,4202944480,2019,8829,430.4,0.0,0.0,523.4,6.9,4.6
Chester County,Lower Oxford Township,4202945040,2019,5079,531.6,0.0,0.0,645.2,0.0,7.9
Chester County,Malvern Borough,4202946792,2019,3455,86.8,0.0,0.0,180.4,29.1,0.0
Chester County,Modena Borough,4202950232,2019,530,1320.8,0.0,0.0
Chester County,New Garden Township,4202953608,2019,12206,393.2,0.0,8.2,511.2,1.6,3.3
Chester County,Newlin Township,4202953784,2019,1347,445.4,0.0,74.2,577.9,0.0,29.6
Chester County,New London Township,4202953816,2019,5986,350.8,0.0,0.0,393.0,0.0,3.4
Chester County,North Coventry Township,4202954936,2019,7959,691.0,25.1,0.0,621.2,10.0,0.0
Chester County,Oxford Borough,4202957480,2019,5581,71.7,0.0,0.0,193.0,14.6,0.0
Chester County,Parkesburg Borough,4202958032,2019,3993,250.4,25.0,0.0,161.3,26.0,0.0
Chester County,Penn Township,4202958808,2019,5515,562.1,0.0,0.0,482.5,10.9,7.3
Chester County,Pennsbury Township,4202959136,2019,3650,575.3,0.0,82.2,648.1,5.5,16.5
Chester County,Phoenixville Borough,4202960120,2019,16968,265.2,41.3,0.0,249.6,33.3,8.3
Chester County,Pocopson Township,4202961800,2019,4829,331.3,0.0,20.7,430.3,0.0,8.3
Chester County,Sadsbury Township,4202967080,2019,4110,583.9,24.3,0.0,761.1,10.0,5.0
Chester County,Schuylkill Township,4202968288,2019,8616,568.7,0.0,0.0,439.5,9.3,2.3
Chester County,South Coatesville Borough,4202972072,2019,1456,824.2,68.7,0.0,745.7,96.7,0.0
Chester County,South Coventry Township,4202972088,2019,2641,870.9,0.0,0.0,827.3,0.0,0.0
Chester County,Spring City Borough,4202972920,2019,3303,333.0,30.3,0.0,181.3,12.1,0.0
Chester County,Thornbury Township,4202976568,2019,3136,542.1,31.9,0.0,439.2,6.4,6.4
Chester County,Tredyffrin Township,4202977344,2019,29396,642.9,23.8,0.0,633.7,21.7,0.7
Chester County,Upper Oxford Township,4202979208,2019,2538,1063.8,39.4,0.0,1091.8,23.7,7.9
Chester County,Upper Uwchlan Township,4202979352,2019,11823,329.9,8.5,0.0,331.1,1.7,3.4
Chester County,Uwchlan Township,4202979480,2019,18840,307.9,5.3,0.0,373.4,6.3,1.1
Chester County,Valley Township,4202979544,2019,7772,604.7,0.0,12.9,620.7,7.8,2.6
Chester County,Wallace Township,4202980616,2019,3675,435.4,0.0,0.0,592.6,5.4,0.0
Chester County,Warwick Township,4202981160,2019,2546,432.1,0.0,0.0,415.8,0.0,0.0
Chester County,West Bradford Township,4202982544,2019,13403,365.6,14.9,7.5,371.6,9.2,3.1
Chester County,West Brandywine Township,4202982576,2019,7467,790.1,0.0,0.0,538.2,2.7,2.7
Chester County,West Caln Township,4202982664,2019,9110,417.1,0.0,0.0,351.9,6.6,0.0
Chester County,West Chester Borough,4202982704,2019,20029,279.6,44.9,0.0,290.3,64.1,12.0
Chester County,West Fallowfield Township,4202982936,2019,2590,579.2,0.0,0.0,824.7,30.8,0.0
Chester County,West Goshen Township,4202983080,2019,22973,605.1,8.7,13.1,610.0,22.6,7.8
Chester County,West Grove Borough,4202983104,2019,2839,35.2,0.0,0.0,118.8,14.0,0.0
Chester County,West Marlborough Township,4202983464,2019,815,2331.3,0.0,122.7,2372.8,0.0,48.9
Chester County,West Nantmeal Township,4202983664,2019,2214,1264.7,0.0,0.0,1088.9,18.1,0.0
Chester County,West Nottingham Township,4202983712,2019,2709,516.8,0.0,0.0,523.5,0.0,0.0
Chester County,West Pikeland Township,4202983832,2019,4066,541.1,0.0,0.0,501.5,9.8,0.0
Chester County,West Sadsbury Township,4202983968,2019,2499,720.3,0.0,0.0,1233.9,8.1,8.1
Chester County,Westtown Township,4202984104,2019,11013,390.4,9.1,0.0,408.6,7.3,0.0
Chester County,West Vincent Township,4202984160,2019,5911,169.2,0.0,0.0,369.3,0.0,7.3
Chester County,West Whiteland Township,4202984192,2019,19752,541.7,5.1,0.0,640.1,10.5,1.0
Chester County,Willistown Township,4202985352,2019,11014,426.7,9.1,0.0,434.8,14.6,1.8
Delaware County,Aldan Borough,4204500676,2019,4160,1250.0,120.2,0.0,997.6,57.6,9.6
Delaware County,Aston Township,4204503336,2019,16745,400.1,11.9,0.0,350.3,17.9,3.6
Delaware County,Bethel Township,4204506024,2019,9242,324.6,0.0,0.0,344.1,2.2,0.0
Delaware County,Brookhaven Borough,4204509080,2019,8049,571.5,24.8,0.0,598.5,19.9,2.5
Delaware County,Chadds Ford Township,4204512442,2019,3725,1664.4,0.0,0.0,1547.6,21.5,10.7
Delaware County,Chester City,4204513208,2019,34000,8.8,0.0,0.0,844.8,52.9,10.0
Delaware County,Chester Township,4204513212,2019,4073,883.9,49.1,0.0,820.3,29.5,0.0
Delaware County,Chester Heights Borough,4204513232,2019,2742,729.4,0.0,0.0,882.9,7.5,0.0
Delaware County,Clifton Heights Borough,4204514264,2019,6697,552.5,89.6,0.0,403.9,71.8,3.0
Delaware County,Collingdale Borough,4204515232,2019,8794,545.8,56.9,0.0,606.8,36.4,6.8
Delaware County,Concord Township,4204515488,2019,17933,574.4,0.0,0.0,733.8,6.8,1.1
Delaware County,Darby Borough,4204518152,2019,10702,784.9,177.5,0.0,327.2,67.3,3.7
Delaware County,Darby Township,4204518160,2019,9279,43.1,10.8,0.0,165.9,8.6,0.0
Delaware County,East Lansdowne Borough,4204521384,2019,2671,299.5,0.0,0.0
Delaware County,Eddystone Borough,4204522296,2019,2412,787.7,82.9,0.0,727.4,24.8,0.0
Delaware County,Edgmont Township,4204522584,2019,4131,750.4,24.2,0.0,750.4,14.7,4.9
Delaware County,Folcroft Borough,4204526408,2019,6632,377.0,45.2,0.0,219.9,21.1,3.0
Delaware County,Glenolden Borough,4204529720,2019,7164,516.5,55.8,0.0,769.8,53.2,0.0
Delaware County,Haverford Township,4204533144,2019,49526,375.6,24.2,10.1,387.2,21.5,9.3
Delaware County,Lansdowne Borough,4204541440,2019,10647,760.8,47.0,28.2,810.9,61.9,13.1
Delaware County,Lower Chichester Township,4204544888,2019,3473,201.6,0.0,0.0,414.4,5.8,5.8
Delaware County,Marcus Hook Borough,4204547344,2019,2402,291.4,83.3,0.0,433.0,75.0,0.0
Delaware County,Marple Township,4204547616,2019,23955,500.9,20.9,0.0,624.4,13.4,0.8
Delaware County,Media Borough,4204548480,2019,5682,475.2,70.4,0.0,626.5,90.5,7.2
Delaware County,Middletown Township,4204549136,2019,16073,777.7,6.2,0.0,828.2,17.5,5.0
Delaware County,Millbourne Borough,4204549504,2019,1160,0.0,0.0,0.0
Delaware County,Morton Borough,4204551176,2019,2670,524.3,0.0,0.0,674.8,60.0,22.5
Delaware County,Nether Providence Township,4204553104,2019,13780,486.2,14.5,7.3,471.8,4.4,1.5
Delaware County,Newtown Township,4204554224,2019,13943,365.8,14.3,0.0,504.3,10.5,0.0
Delaware County,Norwood Borough,4204555664,2019,5897,169.6,17.0,17.0,267.9,20.3,3.4
Delaware County,Parkside Borough,4204558176,2019,2330,85.8,0.0,0.0,86.1,8.6,0.0
Delaware County,Prospect Park Borough,4204562792,2019,6492,169.4,0.0,0.0,209.2,3.1,0.0
Delaware County,Radnor Township,4204563264,2019,31875,423.5,31.4,0.0,442.1,20.1,4.4
Delaware County,Ridley Township,4204564800,2019,31204,554.4,25.6,3.2,578.1,34.0,6.4
Delaware County,Ridley Park Borough,4204564832,2019,7065,580.3,0.0,0.0,561.3,17.0,0.0
Delaware County,Rose Valley Borough,4204566192,2019,948,211.0,105.5,0.0,295.2,21.1,0.0
Delaware County,Rutledge Borough,4204566928,2019,799,0.0,0.0,0.0,224.9,0.0,0.0
Delaware County,Sharon Hill Borough,4204569752,2019,5689,615.2,35.2,17.6,648.2,112.1,14.0
Delaware County,Springfield Township,4204573032,2019,24261,853.2,45.3,8.2,843.1,36.3,5.8
Delaware County,Swarthmore Borough,4204575648,2019,6346,378.2,0.0,0.0,355.2,15.9,6.3
Delaware County,Thornbury Township,4204576576,2019,7726,207.1,0.0,0.0,343.3,7.8,5.2
Delaware County,Tinicum Township,4204576792,2019,4111,3113.6,24.3,0.0,3054.0,58.5,9.8
Delaware County,Trainer Borough,4204577288,2019,1836,435.7,0.0,54.5
Delaware County,Upland Borough,4204578712,2019,3326,451.0,0.0,30.1,498.6,30.0,6.0
Delaware County,Upper Chichester Township,4204578776,2019,16959,1102.7,41.3,0.0,1096.7,31.9,8.3
Delaware County,Upper Darby Township,4204579000,2019,82930,523.3,73.6,9.6,465.6,68.7,10.9
Delaware County,Upper Providence Township,4204579248,2019,10444,478.7,9.6,0.0,485.9,9.6,0.0
Delaware County,Yeadon Borough,4204586968,2019,11496,556.7,34.8,0.0,667.9,45.2,7.0
Montgomery County,Abington Township,4209100156,2019,55319,780.9,52.4,16.3,621.3,38.6,9.0
Montgomery County,Ambler Borough,4209102264,2019,6491,138.7,15.4,0.0,135.6,15.4,3.1
Montgomery County,Bridgeport Borough,4209108568,2019,4570,240.7,21.9,21.9,201.8,8.8,8.8
Montgomery County,Bryn Athyn Borough,4209109696,2019,1404,356.1,71.2,0.0,542.9,14.3,0.0
Montgomery County,Cheltenham Township,4209112968,2019,37121,848.6,59.3,5.4,843.3,54.4,6.5
Montgomery County,Collegeville Borough,4209115192,2019,5174,289.9,19.3,0.0,372.0,23.0,3.8
Montgomery County,Conshohocken Borough,4209115848,2019,8047,174.0,12.4,12.4,204.6,37.4,2.5
Montgomery County,Douglass Township,4209119672,2019,10549,426.6,0.0,0.0,444.8,21.0,1.9
Montgomery County,East Greenville Borough,4209121200,2019,2940,68.0,0.0,0.0,278.3,27.2,13.6
Montgomery County,East Norriton Township,4209121600,2019,13974,687.0,21.5,7.2,512.7,24.3,5.7
Montgomery County,Franconia Township,4209127280,2019,13369,800.4,0.0,7.5,777.0,13.6,9.0
Montgomery County,Green Lane Borough,4209131088,2019,506,790.5,0.0,0.0,1101.5,0.0,0.0
Montgomery County,Hatboro Borough,4209133088,2019,7501,386.6,13.3,26.7,397.9,35.0,8.1
Montgomery County,Hatfield Borough,4209133112,2019,3327,150.3,0.0,0.0,114.5,18.1,6.0
Montgomery County,Hatfield Township,4209133120,2019,17850,683.5,5.6,11.2,631.8,9.0,11.3
Montgomery County,Horsham Township,4209135808,2019,26485,502.2,18.9,7.6,581.1,18.1,5.3
Montgomery County,Jenkintown Borough,4209138000,2019,4420,452.5,0.0,0.0,484.6,67.9,0.0
Montgomery County,Lansdale Borough,4209141432,2019,17083,579.5,87.8,11.7,634.4,58.3,15.5
Montgomery County,Limerick Township,4209143312,2019,19303,932.5,0.0,0.0,851.2,12.6,2.1
Montgomery County,Lower Frederick Township,4209144912,2019,4928,223.2,20.3,0.0,399.8,4.1,4.1
Montgomery County,Lower Gwynedd Township,4209144920,2019,11497,591.5,8.7,0.0,754.9,17.4,5.2
Montgomery County,Lower Merion Township,4209144976,2019,60099,1018.3,81.5,11.6,1122.6,60.1,14.5
Montgomery County,Lower Moreland Township,4209145008,2019,13114,1044.7,7.6,7.6,1138.9,9.1,10.6
Montgomery County,Lower Pottsgrove Township,4209145072,2019,12150,831.3,16.5,16.5,688.8,27.9,6.6
Montgomery County,Lower Providence Township,4209145080,2019,26873,658.7,7.4,0.0,621.7,12.1,4.5
Montgomery County,Lower Salford Township,4209145096,2019,15529,334.9,0.0,6.4,392.7,5.2,3.9
Montgomery County,Marlborough Township,4209147592,2019,3385,561.3,0.0,0.0,488.7,0.0,0.0
Montgomery County,Montgomery Township,4209150640,2019,26164,527.4,22.9,0.0,495.2,19.2,9.2
Montgomery County,Narberth Borough,4209152664,2019,4336,23.1,0.0,0.0,50.8,9.2,0.0
Montgomery County,New Hanover Township,4209153664,2019,13212,476.8,7.6,0.0,420.9,4.7,0.0
Montgomery County,Norristown Borough,4209154656,2019,34341,806.6,84.4,14.6,717.8,93.5,15.1
Montgomery County,North Wales Borough,4209155512,2019,3265,30.6,0.0,0.0,281.6,36.7,6.1
Montgomery County,Pennsburg Borough,4209159120,2019,3855,233.5,0.0,0.0,368.1,20.7,15.6
Montgomery County,Perkiomen Township,4209159392,2019,9140,372.0,10.9,10.9,327.4,2.2,6.5
Montgomery County,Plymouth Township,4209161664,2019,17531,1260.6,28.5,5.7,1074.5,20.5,11.4
Montgomery County,Pottstown Borough,4209162416,2019,22600,880.5,75.2,31.0,795.2,60.2,25.7
Montgomery County,Red Hill Borough,4209163808,2019,2361,211.8,0.0,0.0,370.7,25.3,16.8
Montgomery County,Rockledge Borough,4209165568,2019,2530,316.2,118.6,0.0,259.5,39.3,0.0
Montgomery County,Royersford Borough,4209166576,2019,4755,336.5,42.1,0.0,188.7,16.8,4.2
Montgomery County,Salford Township,4209167528,2019,2949,1220.8,33.9,0.0,1165.8,13.6,0.0
Montgomery County,Schwenksville Borough,4209168328,2019,1379,507.6,0.0,0.0,505.8,0.0,0.0
Montgomery County,Skippack Township,4209171016,2019,14203,338.0,7.0,0.0,332.3,7.0,5.6
Montgomery County,Souderton Borough,4209171856,2019,7082,197.7,42.4,14.1,231.6,29.0,8.7
Montgomery County,Springfield Township,4209173088,2019,19848,362.8,25.2,0.0,405.6,17.3,4.1
Montgomery County,Telford Borough (part) *,4209176304,2019,2689,148.8,0.0,0.0,149.8,0.0,0.0
Montgomery County,Towamencin Township,4209177152,2019,18441,634.5,10.8,32.5,753.9,14.2,13.1
Montgomery County,Trappe Borough,4209177304,2019,3725,161.1,0.0,0.0,635.0,11.0,5.5
Montgomery County,Upper Dublin Township,4209179008,2019,26553,772.0,11.3,3.8,757.7,11.4,3.0
Montgomery County,Upper Frederick Township,4209179040,2019,3663,436.8,0.0,0.0,449.1,5.5,5.5
Montgomery County,Upper Gwynedd Township,4209179056,2019,15817,221.3,6.3,0.0,341.6,12.7,1.3
Montgomery County,Upper Hanover Township,4209179064,2019,8038,671.8,0.0,0.0,620.8,7.8,2.6
Montgomery County,Upper Merion Township,4209179136,2019,33027,971.9,21.2,0.0,1132.8,22.7,3.9
Montgomery County,Upper Moreland Township,4209179176,2019,24031,724.1,16.6,8.3,783.9,18.2,4.1
Montgomery County,Upper Pottsgrove Township,4209179240,2019,5756,503.8,0.0,0.0,480.3,3.6,7.1
Montgomery County,Upper Providence Township,4209179256,2019,24355,763.7,37.0,0.0,674.9,20.1,0.0
Montgomery County,Upper Salford Township,4209179280,2019,3364,862.1,0.0,0.0,1166.7,0.0,0.0
Montgomery County,West Conshohocken Borough,4209182736,2019,1432,9846.4,69.8,0.0,6479.1,56.8,0.0
Montgomery County,West Norriton Township,4209183696,2019,15613,768.6,19.2,0.0,847.0,24.3,5.1
Montgomery County,West Pottsgrove Township,4209183912,2019,3838,442.9,0.0,0.0,389.4,20.8,10.4
Montgomery County,Whitemarsh Township,4209184624,2019,18344,943.1,21.8,5.5,855.0,20.0,7.8
Montgomery County,Whitpain Township,4209184888,2019,19240,488.6,0.0,5.2,470.8,6.3,6.3
Montgomery County,Worcester Township,4209186496,2019,10430,882.1,0.0,9.6,913.5,7.7,5.8
Philadelphia County,North Philadelphia,4210160101,2019,137290,844.9,139.8,28.4,951.8,161.9,29.7
Philadelphia County,Lower Southwest Philadelphia,4210160102,2019,42699,1182.7,100.7,14.1,1250.1,101.3,19.3
Philadelphia County,Central Philadelphia,4210160103,2019,134000,815.7,173.1,40.3,873.7,180.0,70.1
Philadelphia County,North Delaware Philadelphia,4210160104,2019,98675,754.0,92.2,18.2,791.2,82.8,15.7
Philadelphia County,Lower South Philadelphia,4210160105,2019,5528,4920.4,108.5,0.0,4761.9,118.9,10.8
Philadelphia County,West Park Philadelphia,4210160106,2019,45000,1268.9,93.3,22.2,1539.0,100.9,28.0
Philadelphia County,Lower North Philadelphia,4210160107,2019,94178,678.5,155.0,34.0,779.8,143.3,46.4
Philadelphia County,Lower Northwest Philadelphia,4210160108,2019,53629,553.8,55.9,11.2,601.0,58.0,14.2
Philadelphia County,River Wards,4210160109,2019,70906,865.9,95.9,18.3,951.3,113.8,26.0
Philadelphia County,University/Southwest,4210160110,2019,82986,825.4,126.5,36.2,894.0,121.8,57.3
Philadelphia County,West Philadelphia,4210160111,2019,114347,476.6,102.3,18.4,574.5,116.5,25.6
Philadelphia County,South Philadelphia,4210160112,2019,135498,349.1,79.7,36.9,396.2,86.0,40.4
Philadelphia County,Upper Far Northeast Philadelphia,4210160113,2019,68573,351.5,33.5,5.8,451.2,42.4,5.6
Philadelphia County,Lower Northeast Philadelphia,4210160114,2019,107776,581.8,95.6,7.4,689.0,89.4,15.5
Philadelphia County,Upper North Philadelphia,4210160115,2019,148146,494.8,92.5,7.4,566.4,98.4,10.4
Philadelphia County,Lower Far Northeast Philadelphia,4210160116,2019,72859,540.8,38.4,5.5,498.3,37.4,8.4
Philadelphia County,Upper Northwest Philadelphia,4210160117,2019,86714,439.4,69.2,10.4,506.6,88.4,9.5
Philadelphia County,Central Northeast Philadelphia,4210160118,2019,85200,413.1,68.1,7.0,516.5,61.8,7.5
Burlington County,Bass River Township,3400503370,2018,1422,3375.5,0.0,0.0
Burlington County,Beverly City,3400505740,2018,2486,362.0,0.0,40.2
Burlington County,Bordentown City,3400506670,2018,3804,446.9,157.7,0.0
Burlington County,Bordentown Township,3400506700,2018,11888,1345.9,42.1,8.4
Burlington County,Burlington City,3400508920,2018,9840,1250.0,50.8,10.2
Burlington County,Burlington Township,3400508950,2018,22612,981.8,44.2,4.4
Burlington County,Chesterfield Township,3400512670,2018,7553,648.7,0.0,0.0
Burlington County,Cinnaminson Township,3400512940,2018,16396,548.9,0.0,6.1
Burlington County,Delanco Township,3400517080,2018,4448,134.9,0.0,67.4
Burlington County,Delran Township,3400517440,2018,16550,731.1,30.2,6.0
Burlington County,Eastampton Township,3400518790,2018,6088,624.2,0.0,0.0
Burlington County,Edgewater Park Township,3400520050,2018,8678,449.4,34.6,11.5
Burlington County,Evesham Township,3400522110,2018,45217,760.8,4.4,6.6
Burlington County,Fieldsboro Borough,3400523250,2018,549,0.0,0.0,0.0
Burlington County,Florence Township,3400523850,2018,12526,662.6,39.9,47.9
Burlington County,Hainesport Township,3400529010,2018,5991,901.4,16.7,0.0
Burlington County,Lumberton Township,3400542060,2018,12234,686.6,32.7,8.2
Burlington County,Mansfield Township,3400543290,2018,8543,1627.1,23.4,0.0
Burlington County,Maple Shade Township,3400543740,2018,18568,991.0,21.5,10.8
Burlington County,Medford Township,3400545120,2018,23361,719.1,4.3,21.4
Burlington County,Medford Lakes Borough,3400545210,2018,3948,253.3,25.3,25.3
Burlington County,Moorestown Township,3400547880,2018,20494,1068.6,34.2,24.4
Burlington County,Mount Holly Township,3400548900,2018,9542,1194.7,115.3,0.0
Burlington County,Mount Laurel Township,3400549020,2018,41393,1258.7,14.5,12.1
Burlington County,New Hanover Township,3400551510,2018,7655,0.0,0.0,0.0
Burlington County,North Hanover Township,3400553070,2018,7499,440.1,0.0,0.0
Burlington County,Palmyra Borough,3400555800,2018,7168,641.7,14.0,14.0
Burlington County,Pemberton Borough,3400557480,2018,1331,1427.5,0.0,0.0
Burlington County,Pemberton Township,3400557510,2018,27115,859.3,25.8,33.2
Burlington County,Riverside Township,3400563510,2018,7848,178.4,12.7,0.0
Burlington County,Riverton Borough,3400563660,2018,2693,111.4,37.1,0.0
Burlington County,Shamong Township,3400566810,2018,6384,485.6,0.0,15.7
Burlington County,Southampton Township,3400568610,2018,10140,1144.0,0.0,9.9
Burlington County,Springfield Township,3400569990,2018,3275,3603.1,0.0,30.5
Burlington County,Tabernacle Township,3400572060,2018,6820,703.8,0.0,14.7
Burlington County,Washington Township,3400577150,2018,700,1142.9,0.0,142.9
Burlington County,Westampton Township,3400578200,2018,8651,1930.4,69.4,11.6
Burlington County,Willingboro Township,3400581440,2018,31762,645.4,37.8,15.7
Burlington County,Woodland Township,3400582420,2018,1771,2202.1,56.5,0.0
Burlington County,Wrightstown Borough,3400582960,2018,785,509.6,0.0,0.0
Camden County,Audubon Borough,3400702200,2018,8649,11.6,0.0,0.0
Camden County,Audubon Park Borough,3400702230,2018,1002,299.4,0.0,0.0
Camden County,Barrington Borough,3400703250,2018,6671,1094.3,0.0,15.0
Camden County,Bellmawr Borough,3400704750,2018,11376,2188.8,35.2,35.2
Camden County,Berlin Borough,3400705440,2018,7545,1418.2,39.8,0.0
Camden County,Berlin Township,3400705470,2018,5617,1709.1,0.0,17.8
Camden County,Brooklawn Borough,3400708170,2018,1897,1107.0,263.6,0.0
Camden County,Camden City,3400710000,2018,73984,1232.7,137.9,56.8
Camden County,Cherry Hill Township,3400712280,2018,71144,1589.7,18.3,26.7
Camden County,Chesilhurst Borough,3400712550,2018,1620,740.7,61.7,0.0
Camden County,Clementon Borough,3400713420,2018,4938,2895.9,162.0,20.3
Camden County,Collingswood Borough,3400714260,2018,13887,1051.3,72.0,21.6
Camden County,Gibbsboro Borough,3400726070,2018,2224,1393.9,0.0,0.0
Camden County,Gloucester Township,3400726760,2018,63825,777.1,34.5,23.5
Camden County,Gloucester City,3400726820,2018,11228,2039.5,44.5,17.8
Camden County,Haddon Township,3400728740,2018,14512,737.3,34.5,41.3
Camden County,Haddonfield Borough,3400728770,2018,11327,485.6,61.8,8.8
Camden County,Haddon Heights Borough,3400728800,2018,7509,1158.6,26.6,26.6
Camden County,Laurel Springs Borough,3400739210,2018,1866,750.3,53.6,0.0
Camden County,Lawnside Borough,3400739420,2018,2888,1350.4,34.6,0.0
Camden County,Lindenwold Borough,3400740440,2018,17294,1011.9,63.6,0.0
Camden County,Magnolia Borough,3400742630,2018,4280,1845.8,70.1,23.4
Camden County,Merchantville Borough,3400745510,2018,3702,675.3,27.0,0.0
Camden County,Mount Ephraim Borough,3400748750,2018,4598,848.2,21.7,65.2
Camden County,Pennsauken Township,3400757660,2018,35709,1375.0,53.2,16.8
Camden County,Pine Hill Borough,3400758770,2018,10415,652.9,19.2,19.2
Camden County,Runnemede Borough,3400765160,2018,8301,1084.2,60.2,36.1
Camden County,Somerdale Borough,3400768340,2018,5459,1190.7,146.5,0.0
Camden County,Stratford Borough,3400771220,2018,6959,1077.7,115.0,14.4
Camden County,Tavistock Borough,3400772240,2018,6,33333.3,0.0,0.0
Camden County,Voorhees Township,3400776220,2018,29182,753.9,10.3,6.9
Camden County,Waterford Township,3400777630,2018,10692,692.1,9.4,18.7
Camden County,Winslow Township,3400781740,2018,38734,1179.8,23.2,12.9
Gloucester County,Clayton Borough,3401513360,2018,8672,138.4,0.0,0.0
Gloucester County,Deptford Township,3401517710,2018,30392,1628.7,36.2,19.7
Gloucester County,East Greenwich Township,3401519180,2018,10617,254.3,9.4,0.0
Gloucester County,Elk Township,3401521060,2018,4153,2407.9,0.0,0.0
Gloucester County,Franklin Township,3401524840,2018,16371,1417.1,24.4,30.5
Gloucester County,Glassboro Borough,3401526340,2018,20018,1124.0,59.9,35.0
Gloucester County,Greenwich Township,3401528185,2018,4804,541.2,62.4,20.8
Gloucester County,Harrison Township,3401530180,2018,13061,765.6,23.0,0.0
Gloucester County,Logan Township,3401541160,2018,5901,2152.2,33.9,0.0
Gloucester County,Mantua Township,3401543440,2018,14899,738.3,6.7,0.0
Gloucester County,Monroe Township,3401547250,2018,36848,746.3,16.3,19.0
Gloucester County,National Park Borough,3401549680,2018,2954,237.0,0.0,0.0
Gloucester County,Newfield Borough,3401551390,2018,1549,64.6,0.0,0.0
Gloucester County,Paulsboro Borough,3401557150,2018,5878,510.4,34.0,0.0
Gloucester County,Pitman Borough,3401559070,2018,8774,125.4,22.8,22.8
Gloucester County,South Harrison Township,3401569030,2018,3136,510.2,31.9,0.0
Gloucester County,Swedesboro Borough,3401571850,2018,2576,155.3,0.0,0.0
Gloucester County,Washington Township,3401577180,2018,47857,791.9,23.0,8.4
Gloucester County,Wenonah Borough,3401578110,2018,2224,269.8,0.0,0.0
Gloucester County,West Deptford Township,3401578800,2018,21068,659.8,0.0,23.7
Gloucester County,Westville Borough,3401580120,2018,4158,216.5,0.0,0.0
Gloucester County,Woodbury City,3401582120,2018,9834,1179.6,61.0,20.3
Gloucester County,Woodbury Heights Borough,3401582180,2018,2973,740.0,0.0,0.0
Gloucester County,Woolwich Township,3401582840,2018,12784,852.6,0.0,0.0
Mercer County,East Windsor Township,3402119780,2018,27282,835.7,18.3,7.3
Mercer County,Ewing Township,3402122185,2018,36229,891.6,41.4,13.8
Mercer County,Hamilton Township,3402129310,2018,87291,958.9,34.4,12.6
Mercer County,Hightstown Borough,3402131620,2018,5349,243.0,18.7,56.1
Mercer County,Hopewell Borough,3402133150,2018,1910,104.7,0.0,0.0
Mercer County,Hopewell Township,3402133180,2018,17892,816.0,16.8,16.8
Mercer County,Lawrence Township,3402139510,2018,32548,915.6,15.4,9.2
Mercer County,Pennington Borough,3402157600,2018,2564,585.0,0.0,0.0
Mercer County,Princeton,3402160900,2018,30930,617.5,64.7,19.4
Mercer County,Robbinsville Township,3402163850,2018,14416,1220.9,0.0,6.9
Mercer County,Trenton City,3402174000,2018,83282,654.4,88.9,24.0
Mercer County,West Windsor Township,3402180240,2018,27929,920.2,14.3,21.5
Bucks County,Bedminster Township,4201704976,2018,7182,459.5,0.0,0.0
Bucks County,Bensalem Township,4201705616,2018,60421,1064.2,51.3,5.0
Bucks County,Bridgeton Township,4201708592,2018,1284,233.6,0.0,0.0
Bucks County,Bristol Borough,4201708760,2018,9583,271.3,52.2,0.0
Bucks County,Bristol Township,4201708768,2018,53583,591.6,24.3,14.9
Bucks County,Buckingham Township,4201709816,2018,20252,548.1,4.9,9.9
Bucks County,Chalfont Borough,4201712504,2018,4216,142.3,0.0,0.0
Bucks County,Doylestown Borough,4201719784,2018,8278,350.3,12.1,24.2
Bucks County,Doylestown Township,4201719792,2018,17421,694.6,11.5,23.0
Bucks County,Dublin Borough,4201720104,2018,2142,513.5,0.0,0.0
Bucks County,Durham Township,4201720480,2018,1135,528.6,0.0,0.0
Bucks County,East Rockhill Township,4201721760,2018,5729,645.8,17.5,0.0
Bucks County,Falls Township,4201725112,2018,33540,763.3,23.9,3.0
Bucks County,Haycock Township,4201733224,2018,2208,769.9,0.0,0.0
Bucks County,Hilltown Township,4201734952,2018,15676,969.6,19.1,19.1
Bucks County,Hulmeville Borough,4201736192,2018,1000,1000.0,0.0,0.0
